cg00000292	0.8387643	3.68E-38
cg00002426	0.8558422	3.68E-38
cg00003994	0.04660111	3.68E-38
cg00005847	0.101309	3.68E-38
cg00006414	0.02945455	3.68E-38
cg00007981	0.02431694	3.68E-38
cg00008493	0.9716994	3.68E-38
cg00008713	0.00968254	3.68E-38
cg00009407	0.005612558	3.68E-38
cg00010193	0.7060288	3.68E-38
cg00011459	0.9053922	3.68E-38
cg00012199	0.007559214	3.68E-38
cg00012386	0.01902058	3.68E-38
cg00012792	0.02987107	3.68E-38
cg00013618	0.8380311	3.68E-38
cg00014085	0.01207696	3.68E-38
cg00014837	0.8444445	3.68E-38
cg00015770	0.1042098	3.68E-38
cg00016968	0.9025932	3.68E-38
cg00019495	0.3829703	3.68E-38
cg00020533	0.9099507	3.68E-38
cg00021527	0.01459971	3.68E-38
cg00022606	0.0235531	3.68E-38
cg00022866	0.4264493	3.68E-38
cg00024396	0.02537393	3.68E-38
cg00024812	0.01843818	3.68E-38
cg00025138	0.01409474	3.68E-38
cg00025991	0.4567303	3.68E-38
cg00027083	0.02167024	3.68E-38
cg00027674	0.0882353	3.68E-38
cg00029826	0.05670103	3.68E-38
cg00029931	0.01069138	3.68E-38
cg00030047	0.1973218	3.68E-38
cg00031162	0.6257928	3.68E-38
cg00032227	0.005141388	3.68E-38
cg00032666	0.7972477	3.68E-38
cg00033516	0.03527633	3.68E-38
cg00033773	0.9650022	3.68E-38
cg00034039	0.08288297	3.68E-38
cg00035347	0.4149278	3.68E-38
cg00035623	0.04170926	3.68E-38
cg00037763	0.9099749	3.68E-38
cg00037940	0.8868069	3.68E-38
cg00040861	0.01493827	3.68E-38
cg00040873	0.2634837	3.68E-38
cg00041575	0.02270382	3.68E-38
cg00042156	0.8864249	3.68E-38
cg00043004	0.0430605	3.68E-38
cg00043080	0.9258708	3.68E-38
cg00044245	0.02308766	3.68E-38
cg00044729	0.8235747	3.68E-38
cg00047050	0.1153393	3.68E-38
cg00047469	0.01319916	3.68E-38
cg00049986	0.1078053	3.68E-38
cg00050312	0.01316739	3.68E-38
cg00051623	0.8593867	3.68E-38
cg00051979	0.04055329	3.68E-38
cg00053292	0.01125259	3.68E-38
cg00053647	0.01182852	3.68E-38
cg00054706	0.01997297	3.68E-38
cg00055233	0.3631549	3.68E-38
cg00056767	0.03626499	3.68E-38
cg00057593	0.8021277	3.68E-38
cg00058938	0.4299287	3.68E-38
cg00059225	0.2743588	3.68E-38
cg00059424	0.01942942	3.68E-38
cg00059740	0.008790572	3.68E-38
cg00059930	0.6345646	3.68E-38
cg00060762	0.01758432	3.68E-38
cg00060882	0.1664099	3.68E-38
cg00061059	0.08230089	3.68E-38
cg00061629	0.07361963	3.68E-38
cg00062776	0.9855748	3.68E-38
cg00063144	0.881205	3.68E-38
cg00065385	0.9308829	3.68E-38
cg00065408	0.01645732	3.68E-38
cg00066153	0.9233876	3.68E-38
cg00066816	0.2959463	3.68E-38
cg00067471	0.2518703	3.68E-38
cg00069261	0.04857997	3.68E-38
cg00071250	0.386381	3.68E-38
cg00071998	0.02297271	3.68E-38
cg00072216	0.008006626	3.68E-38
cg00073650	0.02956393	3.68E-38
cg00075967	0.5496454	3.68E-38
cg00076645	0.009027217	3.68E-38
cg00077457	0.8350084	3.68E-38
cg00077877	0.685219	3.68E-38
cg00078194	0.007383814	3.68E-38
cg00078867	0.04978863	3.68E-38
cg00079056	0.8709206	3.68E-38
cg00079563	0.007625272	3.68E-38
cg00080012	0.00980137	3.68E-38
cg00081935	0.02471545	3.68E-38
cg00081975	0.014196	3.68E-38
cg00083720	0.00543408	3.68E-38
cg00083937	0.5234624	3.68E-38
cg00084687	0.0113461	3.68E-38
cg00089071	0.02441821	3.68E-38
cg00090147	0.06150794	3.68E-38
cg00091693	0.7642857	3.68E-38
cg00093177	0.8797938	3.68E-38
cg00094319	0.8533908	3.68E-38
cg00094851	0.04230649	3.68E-38
cg00095526	0.8974316	3.68E-38
cg00095674	0.02492582	3.68E-38
cg00096922	0.02967953	3.68E-38
cg00097536	0.01434224	3.68E-38
cg00098162	0.8462181	3.68E-38
cg00098239	0.00775314	3.68E-38
cg00099550	0.01210826	3.68E-38
cg00101227	0.8625725	3.68E-38
cg00103783	0.01263581	3.68E-38
cg00105253	0.06991232	3.68E-38
cg00105470	0.01996779	3.68E-38
cg00107187	0.07524016	3.68E-38
cg00107488	0.1878598	3.68E-38
cg00107632	0.007816968	3.68E-38
cg00108454	0.5008613	3.68E-38
cg00109274	0.0290798	3.68E-38
cg00112517	0.1685373	3.68E-38
cg00113020	0.7454361	3.68E-38
cg00113951	0.1192118	3.68E-38
cg00115714	0.1211589	3.68E-38
cg00116234	0.04678826	3.68E-38
cg00116838	0.05043541	3.68E-38
cg00117172	0.01008782	3.68E-38
cg00119079	0.03015075	3.68E-38
cg00121158	0.01114661	3.68E-38
cg00121640	0.03371079	3.68E-38
cg00121904	0.06410721	3.68E-38
cg00123035	0.0271826	3.68E-38
cg00126034	0.01427223	3.68E-38
cg00126657	0.7009767	3.68E-38
cg00126698	0.6673287	3.68E-38
cg00128197	0.02105263	3.68E-38
cg00128560	0.9099222	3.68E-38
cg00128654	0.01432369	3.68E-38
cg00128766	0.1001517	3.68E-38
