cg00000292	0.8563579	3.68E-38
cg00002426	0.7601054	3.68E-38
cg00003994	0.04960318	3.68E-38
cg00005847	0.08437123	3.68E-38
cg00006414	0.04209445	3.68E-38
cg00007981	0.09655434	3.68E-38
cg00008493	0.9679493	3.68E-38
cg00008713	0.02204697	3.68E-38
cg00009407	0.01488231	3.68E-38
cg00010193	0.5938548	3.68E-38
cg00011459	0.8060454	3.68E-38
cg00012199	0.01348335	3.68E-38
cg00012386	0.03278456	3.68E-38
cg00012792	0.02377908	3.68E-38
cg00013618	0.8317342	3.68E-38
cg00014085	0.0340106	3.68E-38
cg00014837	0.7751159	3.68E-38
cg00015770	0.1137386	3.68E-38
cg00016968	0.8793195	3.68E-38
cg00019495	0.2770449	3.68E-38
cg00020533	0.787828	3.68E-38
cg00021527	0.02268954	3.68E-38
cg00022606	0.04387683	3.68E-38
cg00022866	0.2849278	3.68E-38
cg00024396	0.06258367	3.68E-38
cg00024812	0.05573558	3.68E-38
cg00025138	0.02414988	3.68E-38
cg00025991	0.3784952	3.68E-38
cg00027083	0.01890107	3.68E-38
cg00027674	0.05795315	3.68E-38
cg00029826	0.1004431	3.43E-33
cg00029931	0.2598408	3.68E-38
cg00030047	0.1359414	3.68E-38
cg00031162	0.538	3.68E-38
cg00032227	0.01540457	3.68E-38
cg00032666	0.4610526	3.68E-38
cg00033516	0.04432322	3.68E-38
cg00033773	0.9638453	3.68E-38
cg00034039	0.09712172	3.68E-38
cg00035347	0.4383886	3.68E-38
cg00035623	0.07836599	3.68E-38
cg00037763	0.8269829	3.68E-38
cg00037940	0.8290156	3.68E-38
cg00040861	0.03070652	3.68E-38
cg00040873	0.138208	3.68E-38
cg00041575	0.06044905	3.68E-38
cg00042156	0.9001644	3.68E-38
cg00043004	0.07494809	3.68E-38
cg00043080	0.9010426	3.68E-38
cg00044245	0.04085106	3.68E-38
cg00044729	0.80181	3.68E-38
cg00047050	0.09909247	3.68E-38
cg00047469	0.04722498	3.68E-38
cg00049986	0.1847096	3.68E-38
cg00050312	0.01914414	3.68E-38
cg00051623	0.8209538	3.68E-38
