cg00000292	0.8056918	3.68E-38
cg00002426	0.85281	3.68E-38
cg00003994	0.03192107	3.68E-38
cg00005847	0.1158717	3.68E-38
cg00006414	0.02803738	3.68E-38
cg00007981	0.0449343	3.68E-38
cg00008493	0.9703624	3.68E-38
cg00008713	0.01095135	3.68E-38
cg00009407	0.007400881	3.68E-38
cg00010193	0.7891663	3.68E-38
cg00011459	0.9016575	3.68E-38
cg00012199	0.01524562	3.68E-38
cg00012386	0.01832422	3.68E-38
cg00012792	0.02716395	3.68E-38
cg00013618	0.8176804	3.68E-38
cg00014085	0.02263191	3.68E-38
cg00014837	0.7720207	3.68E-38
cg00015770	0.1014438	3.68E-38
cg00016968	0.8976517	3.68E-38
cg00019495	0.2029681	3.68E-38
cg00020533	0.8840656	3.68E-38
cg00021527	0.01958262	3.68E-38
cg00022606	0.02257094	3.68E-38
cg00022866	0.3126594	3.68E-38
cg00024396	0.03361017	3.68E-38
cg00024812	0.04556007	3.68E-38
cg00025138	0.009404849	3.68E-38
cg00025991	0.4027951	3.68E-38
cg00027083	0.01099572	3.68E-38
cg00027674	0.1277473	3.68E-38
cg00029826	0.06097561	3.68E-38
cg00029931	0.2991597	3.68E-38
cg00030047	0.2061498	3.68E-38
cg00031162	0.6216518	3.68E-38
cg00032227	0.008871467	3.68E-38
cg00032666	0.6757635	3.68E-38
cg00033516	0.03584407	3.68E-38
cg00033773	0.970415	3.68E-38
cg00034039	0.07381579	3.68E-38
cg00035347	0.5044866	3.68E-38
cg00035623	0.04635544	3.68E-38
cg00037763	0.8801081	3.68E-38
cg00037940	0.8993327	3.68E-38
cg00040861	0.01148375	3.68E-38
cg00040873	0.2490267	3.68E-38
cg00041575	0.0409901	3.68E-38
cg00042156	0.8969262	3.68E-38
cg00043004	0.03593859	3.68E-38
cg00043080	0.9199522	3.68E-38
cg00044245	0.03975498	3.68E-38
cg00044729	0.8253312	3.68E-38
cg00047050	0.08575077	3.68E-38
cg00047469	0.02266693	3.68E-38
cg00049986	0.1222107	3.68E-38
cg00050312	0.01667671	3.68E-38
cg00051623	0.8745129	3.68E-38
cg00051979	0.07390396	3.68E-38
cg00053292	0.04152713	3.68E-38
cg00053647	0.01886649	3.68E-38
cg00054706	0.02091994	3.68E-38
cg00055233	0.3206393	3.68E-38
cg00056767	0.03635162	3.68E-38
cg00057593	0.7246193	3.68E-38
cg00058938	0.3372093	3.68E-38
cg00059225	0.2159652	3.68E-38
cg00059424	0.01708428	3.68E-38
cg00059740	0.01629844	3.68E-38
cg00059930	0.6624537	3.68E-38
cg00060762	0.02666152	3.68E-38
cg00060882	0.1648159	3.68E-38
cg00061059	0.06267539	3.68E-38
cg00061629	0.05302096	3.68E-38
cg00062776	0.9831653	3.68E-38
cg00063144	0.8591741	3.68E-38
cg00065385	0.9121422	3.68E-38
cg00065408	0.01100703	3.68E-38
cg00066153	0.9283755	3.68E-38
cg00066816	0.2422962	3.68E-38
cg00067471	0.1681606	3.68E-38
cg00069261	0.05231214	3.68E-38
cg00071250	0.5270558	3.68E-38
cg00071998	0.02004059	3.68E-38
cg00072216	0.02474608	3.68E-38
cg00073650	0.8415755	3.68E-38
cg00075967	0.6986204	3.68E-38
cg00076645	0.01390821	3.68E-38
cg00077457	0.8571429	3.68E-38
cg00077877	0.7001079	3.68E-38
cg00078194	0.01407242	3.68E-38
cg00078867	0.4086614	3.68E-38
cg00079056	0.8423973	3.68E-38
cg00079563	0.01013905	3.68E-38
cg00080012	0.01109233	3.68E-38
cg00081935	0.02379032	3.68E-38
cg00081975	0.01773853	3.68E-38
cg00083720	0.01351557	3.68E-38
cg00083937	0.528003	3.68E-38
cg00084687	0.01030422	3.68E-38
cg00089071	0.02274318	3.68E-38
cg00090147	0.05590513	3.68E-38
cg00091693	0.758499	3.68E-38
cg00093177	0.8841518	3.68E-38
cg00094319	0.8120701	3.68E-38
cg00094851	0.02230301	3.68E-38
cg00095526	0.8031008	3.68E-38
cg00095674	0.07198343	3.68E-38
cg00096922	0.02787806	3.68E-38
cg00097536	0.02173388	3.68E-38
cg00098162	0.8477177	3.68E-38
cg00098239	0.01356001	3.68E-38
cg00099550	0.01776514	3.68E-38
cg00101227	0.8418527	3.68E-38
cg00103783	0.01275549	3.68E-38
cg00105253	0.06623932	3.68E-38
cg00105470	0.04203262	3.68E-38
cg00107187	0.05605143	3.68E-38
cg00107488	0.2198582	3.68E-38
cg00107632	0.01025356	3.68E-38
cg00108454	0.4993356	3.68E-38
cg00109274	0.06222132	3.68E-38
cg00112517	0.1207733	3.68E-38
cg00113020	0.4778646	3.68E-38
cg00113951	0.1849015	3.68E-38
cg00115714	0.1730366	3.68E-38
cg00116234	0.03024111	3.68E-38
cg00116838	0.04335437	3.68E-38
cg00117172	0.009792355	3.68E-38
cg00119079	0.03341502	3.68E-38
cg00121158	0.01415897	3.68E-38
cg00121640	0.03786255	3.68E-38
cg00121904	0.1490985	3.68E-38
cg00123035	0.02264808	3.68E-38
cg00126034	0.02272727	3.68E-38
cg00126657	0.5424528	3.68E-38
cg00126698	0.6415951	3.68E-38
cg00128197	0.259531	3.68E-38
cg00128560	0.8685771	3.68E-38
cg00128654	0.01323757	3.68E-38
cg00128766	0.1004367	3.68E-38
cg00128877	0.07736018	3.68E-38
cg00129774	0.03116236	3.68E-38
cg00131121	0.03205545	3.68E-38
cg00131557	0.8734756	3.68E-38
cg00132141	0.6647727	8.97E-24
cg00133909	0.02033242	3.68E-38
cg00134539	0.5401003	3.68E-38
cg00134787	0.8146453	3.68E-38
cg00135056	0.1506667	3.68E-38
cg00135393	0.4783505	3.02E-18
cg00136105	0.02288261	3.68E-38
cg00136405	0.4825688	3.55E-26
cg00136477	0.7535028	3.68E-38
cg00136736	0.03216753	3.68E-38
cg00138126	0.748838	3.68E-38
cg00141162	0.01857873	3.68E-38
cg00141550	0.735113	3.68E-38
cg00141845	0.290378	7.90E-32
cg00143376	0.5424167	3.68E-38
cg00143998	0.04141461	3.68E-38
cg00145118	0.6362573	3.68E-38
cg00145348	0.4785516	3.68E-38
cg00146096	0.01161919	3.68E-38
cg00149659	0.040857	3.68E-38
cg00149976	0.01745601	3.68E-38
cg00151234	0.3314138	3.68E-38
cg00151607	0.007435447	3.68E-38
cg00152644	0.9362624	3.68E-38
cg00155167	0.02116802	3.68E-38
cg00155485	0.02451509	3.68E-38
cg00155609	0.04099573	3.68E-38
cg00156216	0.02025658	3.68E-38
cg00156744	0.02148819	3.68E-38
cg00158308	0.05412917	3.68E-38
cg00160914	0.1172205	3.68E-38
cg00162401	0.01594629	3.68E-38
cg00162643	0.02709745	3.68E-38
cg00164041	0.119059	3.68E-38
cg00164898	0.04316173	3.68E-38
cg00165981	0.04030132	3.68E-38
cg00167504	0.01796407	3.68E-38
cg00168082	0.025	3.68E-38
cg00168785	0.06901169	3.68E-38
cg00168942	0.7750573	3.68E-38
cg00169548	0.5215024	3.68E-38
cg00171126	0.01247772	3.68E-38
cg00171161	0.04523496	3.68E-38
cg00174500	0.9016393	3.68E-38
cg00174901	0.3882463	3.68E-38
cg00176210	0.3212244	3.68E-38
cg00176879	0.9881963	3.68E-38
cg00177013	0.02884744	3.68E-38
cg00177698	0.02572826	3.68E-38
cg00177923	0.01690648	3.68E-38
cg00178790	0.05267459	3.68E-38
cg00179446	0.2388664	3.68E-38
cg00180012	0.02892437	3.68E-38
cg00180631	0.374051	3.68E-38
cg00182461	0.04659289	3.68E-38
cg00183782	0.7677643	3.68E-38
cg00183916	0.01011058	3.68E-38
cg00184884	0.00965327	3.68E-38
cg00184893	0.01769806	3.68E-38
cg00185103	0.8026692	3.68E-38
cg00185839	0.02308899	3.68E-38
cg00186141	0.01222494	3.68E-38
cg00186701	0.1750531	3.68E-38
cg00186954	0.7798913	3.68E-38
cg00187380	0.07232288	3.68E-38
cg00187686	0.3408846	3.68E-38
cg00188348	0.8154659	3.68E-38
cg00191052	0.3254902	3.68E-38
cg00194146	0.1591082	3.68E-38
cg00195561	0.8980941	3.68E-38
cg00197381	0.03950446	3.68E-38
cg00197641	0.06424345	3.68E-38
cg00199549	0.9607585	3.68E-38
cg00200063	0.008712181	3.68E-38
cg00201234	0.01251284	3.68E-38
cg00202702	0.0118502	3.68E-38
cg00202711	0.1642701	3.68E-38
cg00204262	0.9014664	3.68E-38
cg00206052	0.02635154	3.68E-38
cg00207534	0.007718925	3.68E-38
cg00208830	0.8275144	3.68E-38
cg00208967	0.1073123	3.68E-38
cg00209066	0.9220922	3.68E-38
cg00209951	0.02637749	3.68E-38
cg00210842	0.02895251	3.68E-38
cg00211661	0.02924236	3.68E-38
cg00212549	0.0460177	3.68E-38
cg00213044	0.9322726	3.68E-38
cg00213331	0.9002849	3.68E-38
cg00213714	0.04365936	3.68E-38
cg00214346	0.009777925	3.68E-38
cg00214794	0.6777217	3.68E-38
cg00214855	0.1076321	3.68E-38
cg00215066	0.9548336	3.68E-38
cg00216361	0.02575758	3.68E-38
cg00216758	0.03613161	3.68E-38
cg00217795	0.5115894	3.68E-38
cg00221494	0.01440048	3.68E-38
cg00223186	0.02218879	3.68E-38
cg00223950	0.03525608	3.68E-38
cg00224234	0.01327235	3.68E-38
cg00224508	0.02006835	3.68E-38
cg00226904	0.804898	3.68E-38
cg00226923	0.706879	3.68E-38
cg00228799	0.02043439	3.68E-38
cg00229387	0.487565	3.68E-38
cg00230271	0.03908241	3.68E-38
cg00230368	0.02995287	3.68E-38
cg00230502	0.03968915	3.68E-38
cg00230685	0.3567368	3.68E-38
cg00231140	0.02695511	3.68E-38
cg00231644	0.124498	3.68E-38
cg00231920	0.01639088	3.68E-38
cg00233307	0.06816183	3.68E-38
cg00234616	0.07297056	3.68E-38
cg00234961	0.03880318	3.68E-38
cg00236832	0.03455964	3.68E-38
cg00237010	0.6629796	3.68E-38
cg00238052	0.3678358	3.68E-38
cg00239071	0.9769053	3.68E-38
cg00239419	0.863258	3.68E-38
cg00239685	0.08762491	3.68E-38
cg00240312	0.01359174	3.68E-38
cg00240432	0.01743679	3.68E-38
cg00240880	0.9296306	3.68E-38
cg00241355	0.01800732	3.68E-38
cg00242839	0.64169	3.68E-38
cg00243313	0.03736172	3.68E-38
cg00245878	0.8795134	3.68E-38
cg00247489	0.02271652	3.68E-38
cg00250430	0.04482194	3.68E-38
cg00253200	0.02330243	3.68E-38
cg00256074	0.8351893	3.68E-38
cg00256166	0.01741913	3.68E-38
cg00256281	0.01247811	3.68E-38
cg00259755	0.06269817	3.68E-38
cg00260778	0.6978852	3.68E-38
cg00261552	0.02781371	3.68E-38
cg00261781	0.01677772	3.68E-38
cg00262415	0.01210413	3.68E-38
cg00263723	0.01458886	3.68E-38
cg00263760	0.03726321	3.68E-38
cg00265415	0.008475632	3.68E-38
cg00265490	0.02933985	3.68E-38
cg00268009	0.01591723	3.68E-38
cg00268338	0.01645161	3.68E-38
cg00269115	0.0131873	3.68E-38
cg00269932	0.8951134	3.68E-38
cg00273068	0.08397344	3.68E-38
cg00273124	0.910372	3.68E-38
cg00274399	0.04092364	3.68E-38
cg00275232	0.02340183	3.68E-38
cg00276797	0.02515178	3.68E-38
cg00278366	0.4654596	3.68E-38
cg00279797	0.1996491	3.68E-38
cg00280814	0.8613139	3.68E-38
cg00280894	0.6304036	3.68E-38
cg00282347	0.0269452	3.68E-38
cg00282683	0.01253357	3.68E-38
cg00283535	0.7769231	3.68E-38
cg00288562	0.040882	3.68E-38
cg00290028	0.02765213	3.68E-38
cg00290506	0.008979475	3.68E-38
cg00291877	0.05023364	3.68E-38
cg00292662	0.01970443	3.68E-38
cg00292971	0.5772021	3.68E-38
cg00293409	0.0338809	3.68E-38
cg00294382	0.1230605	3.68E-38
cg00295206	0.01798202	3.68E-38
cg00295325	0.8090278	3.68E-38
cg00296685	0.129673	3.68E-38
cg00297584	0.04833805	3.68E-38
cg00297600	0.6002994	3.68E-38
cg00298357	0.9447273	3.68E-38
cg00298951	0.8818974	3.68E-38
cg00301864	0.004593315	3.68E-38
cg00302793	0.02760105	3.68E-38
cg00303548	0.01967371	3.68E-38
cg00304278	0.08383838	3.68E-38
cg00307685	0.8718355	3.68E-38
cg00308133	0.01047309	3.68E-38
cg00308665	0.6737288	3.68E-38
cg00309056	0.02433756	3.68E-38
cg00309204	0.01285168	3.68E-38
cg00311768	0.855254	3.68E-38
cg00312919	0.05218156	3.68E-38
cg00314943	0.8537126	3.68E-38
cg00315936	0.03535874	3.68E-38
cg00317680	0.104888	3.68E-38
cg00318573	0.1743693	3.68E-38
cg00318865	0.01012198	3.68E-38
cg00319692	0.795539	3.68E-38
cg00319761	0.01050738	3.68E-38
cg00320243	0.02059121	3.68E-38
cg00321065	0.0124283	3.68E-38
cg00321478	0.946833	3.68E-38
cg00323915	0.2948529	3.68E-38
cg00324733	0.02337905	3.68E-38
cg00325491	0.5628518	1.82E-24
cg00327185	0.07976974	3.68E-38
cg00327483	0.9485751	3.68E-38
cg00328227	0.1480133	3.68E-38
cg00331237	0.06081994	3.68E-38
cg00331433	0.02409168	3.68E-38
cg00332153	0.02382621	3.68E-38
cg00332745	0.02041974	3.68E-38
cg00333226	0.05666667	3.68E-38
cg00333528	0.2840087	3.68E-38
cg00334507	0.593015	3.68E-38
cg00335286	0.6460843	3.68E-38
cg00336605	0.03293919	3.68E-38
cg00338702	0.1161596	3.68E-38
cg00338893	0.02220906	3.68E-38
cg00340102	0.1615887	3.68E-38
cg00342530	0.8234589	3.68E-38
cg00343092	0.2440929	3.68E-38
cg00344358	0.9272951	3.68E-38
cg00344372	0.8722962	3.68E-38
cg00344709	0.8557773	3.68E-38
cg00346145	0.04420993	3.68E-38
cg00347729	0.7277277	3.68E-38
cg00347904	0.04410944	3.68E-38
cg00350296	0.1326446	3.68E-38
cg00350478	0.8737156	3.68E-38
cg00350702	0.02913074	3.68E-38
cg00351011	0.02578872	3.68E-38
cg00353953	0.4248521	3.68E-38
cg00354258	0.8744279	3.68E-38
cg00354572	0.07057654	3.68E-38
cg00355802	0.04578048	3.68E-38
cg00359325	0.04560811	3.68E-38
cg00359973	0.02639335	3.68E-38
cg00363813	0.01121853	3.68E-38
cg00364344	0.01455495	3.68E-38
cg00364814	0.8499062	3.68E-38
cg00365193	0.1383791	3.68E-38
cg00367281	0.7721428	3.68E-38
cg00367438	0.03450656	3.68E-38
cg00368022	0.02511539	3.68E-38
cg00368415	0.008603737	3.68E-38
cg00371195	0.9157858	3.68E-38
cg00374717	0.8231962	3.68E-38
cg00375964	0.0604406	3.68E-38
cg00376639	0.0445993	3.68E-38
cg00380464	0.03169265	3.68E-38
cg00381076	0.02609603	3.68E-38
cg00382515	0.01356691	3.68E-38
cg00382991	0.02765432	3.68E-38
cg00384537	0.866555	3.68E-38
cg00386408	0.1960269	3.68E-38
cg00387170	0.07456724	3.68E-38
cg00392257	0.7489266	3.68E-38
cg00393585	0.04873853	3.68E-38
cg00394658	0.3419488	3.68E-38
cg00396163	0.01954998	3.68E-38
cg00396894	0.7793666	3.68E-38
cg00397545	0.404837	3.68E-38
cg00397740	0.03243744	3.68E-38
cg00398048	0.5911361	3.68E-38
cg00399483	0.1308849	3.68E-38
cg00400028	0.2065062	3.68E-38
cg00400263	0.9635342	3.68E-38
cg00401678	0.5014521	3.68E-38
cg00402366	0.03269231	3.68E-38
cg00403724	0.4622532	3.68E-38
cg00404599	0.233871	3.68E-38
cg00405070	0.0335642	3.68E-38
cg00405568	0.04679297	3.68E-38
cg00405677	0.0279283	3.68E-38
cg00406188	0.8160377	3.68E-38
cg00406844	0.8521012	3.68E-38
cg00407150	0.8453444	3.68E-38
cg00410419	0.02153762	3.68E-38
cg00410576	0.02049876	3.68E-38
cg00410831	0.8335287	3.68E-38
cg00410895	0.8065327	3.68E-38
cg00410898	0.09269989	3.68E-38
cg00410921	0.4404273	3.68E-38
cg00411097	0.3572505	3.68E-38
cg00412772	0.663227	3.68E-38
cg00412805	0.9624645	3.68E-38
cg00413066	0.8902311	3.68E-38
cg00415164	0.01237072	3.68E-38
cg00415494	0.905813	3.68E-38
cg00415978	0.04078472	3.68E-38
cg00415993	0.5664557	3.68E-38
cg00417297	0.01699309	3.68E-38
cg00418150	0.271451	3.68E-38
cg00419564	0.02855646	3.68E-38
cg00420568	0.06683481	3.68E-38
cg00420715	0.0344125	3.68E-38
cg00420929	0.442877	3.68E-38
cg00422913	0.03837848	3.68E-38
cg00424946	0.01935734	3.68E-38
cg00425710	0.786728	3.68E-38
cg00425792	0.05294971	3.68E-38
cg00426056	0.01746205	3.68E-38
cg00426498	0.2557165	3.68E-38
cg00426963	0.01854037	3.68E-38
cg00427635	0.2199074	3.68E-38
cg00429618	0.1238759	3.68E-38
cg00430287	0.8729641	3.68E-38
cg00430945	0.02416156	3.68E-38
cg00431050	0.7439676	3.68E-38
cg00431114	0.3567931	3.68E-38
cg00431549	0.3133803	3.68E-38
cg00432979	0.0144147	3.68E-38
cg00433406	0.8532934	3.68E-38
cg00434413	0.9680951	3.68E-38
cg00435408	0.02367073	3.68E-38
cg00436282	0.8729121	3.68E-38
cg00436301	0.01528213	3.68E-38
cg00436603	0.8610422	3.68E-38
cg00441136	0.9731668	3.68E-38
cg00441382	0.01228518	3.68E-38
cg00443307	0.5467075	3.68E-38
cg00445824	0.02706678	3.68E-38
cg00446235	0.03567285	3.68E-38
cg00447208	0.02867925	3.68E-38
cg00448720	0.9162113	3.68E-38
cg00449941	0.02928543	3.68E-38
cg00451635	0.7265838	3.68E-38
cg00453193	0.01780802	3.68E-38
cg00453258	0.7509305	3.68E-38
cg00459975	0.01625344	3.68E-38
cg00461841	0.7115178	3.68E-38
cg00462311	0.03827161	3.68E-38
cg00462994	0.0134742	3.68E-38
cg00463202	0.9294774	3.68E-38
cg00463577	0.02258446	3.68E-38
cg00463848	0.8452632	3.68E-38
cg00464269	0.01303392	3.68E-38
cg00465284	0.03648303	3.68E-38
cg00465846	0.02962009	3.68E-38
cg00466249	0.5795314	3.68E-38
cg00466436	0.8524524	3.68E-38
cg00466492	0.9410596	3.68E-38
cg00466544	0.03101688	3.68E-38
cg00468146	0.07042678	3.68E-38
cg00469635	0.004562809	3.68E-38
cg00471562	0.009323308	3.68E-38
cg00472136	0.9078534	3.68E-38
cg00472814	0.01947474	3.68E-38
cg00474004	0.7621302	3.68E-38
cg00474209	0.02899288	3.68E-38
cg00475955	0.008653326	3.68E-38
cg00476577	0.04468017	3.68E-38
cg00476580	0.01112848	3.68E-38
cg00479269	0.04129152	3.68E-38
cg00480115	0.9137931	3.68E-38
cg00480209	0.01819295	3.68E-38
cg00480356	0.04475043	3.68E-38
cg00481227	0.2157171	3.68E-38
cg00483154	0.02342256	3.68E-38
cg00485296	0.003390056	3.68E-38
cg00485380	0.03797161	3.68E-38
cg00487159	0.03240966	3.68E-38
cg00488300	0.9036639	3.68E-38
cg00488364	0.6894848	3.68E-38
cg00488718	0.02589477	3.68E-38
cg00489401	0.02123805	3.68E-38
cg00491404	0.8383849	3.68E-38
cg00491839	0.0934519	3.68E-38
cg00493400	0.01716351	3.68E-38
cg00495415	0.01320568	3.68E-38
cg00495442	0.03178928	3.68E-38
cg00495491	0.7751145	3.68E-38
cg00496170	0.02994752	3.68E-38
cg00497084	0.4970841	3.68E-38
cg00497251	0.0650924	3.68E-38
cg00498305	0.2613941	3.68E-38
cg00498604	0.04102818	3.68E-38
cg00499599	0.02172839	3.68E-38
cg00499822	0.07570036	3.68E-38
cg00500400	0.04437288	3.68E-38
cg00501366	0.8288456	3.68E-38
cg00502442	0.01368876	3.68E-38
cg00503458	0.02809633	3.68E-38
cg00503840	0.08088045	3.68E-38
cg00504595	0.4619147	3.68E-38
cg00509616	0.1780936	3.68E-38
cg00509670	0.09945038	3.68E-38
cg00510787	0.2174152	3.68E-38
cg00510956	0.8848577	3.68E-38
cg00511475	0.3480606	3.68E-38
cg00512031	0.8626645	3.68E-38
cg00512279	0.02140264	3.68E-38
cg00512374	0.02414087	3.68E-38
