cg00000292	0.8022906	3.68E-38
cg00002426	0.8322399	3.68E-38
cg00003994	0.03711034	3.68E-38
cg00005847	0.08546326	3.68E-38
cg00006414	0.03846154	3.68E-38
cg00007981	0.02158693	3.68E-38
cg00008493	0.9776276	3.68E-38
cg00008713	0.01065523	3.68E-38
cg00009407	0.01013989	3.68E-38
cg00010193	0.7630634	3.68E-38
cg00011459	0.8277946	3.68E-38
cg00012199	0.00918813	3.68E-38
cg00012386	0.0186343	3.68E-38
cg00012792	0.01523241	3.68E-38
cg00013618	0.8325114	3.68E-38
cg00014085	0.01472593	3.68E-38
cg00014837	0.8344086	3.68E-38
cg00015770	0.1164509	3.68E-38
cg00016968	0.8868951	3.68E-38
cg00019495	0.1525042	3.68E-38
cg00020533	0.866622	3.68E-38
cg00021527	0.01668712	3.68E-38
cg00022606	0.01187111	3.68E-38
cg00022866	0.3308635	3.68E-38
cg00024396	0.02748414	3.68E-38
cg00024812	0.02114165	3.68E-38
cg00025138	0.008597285	3.68E-38
cg00025991	0.3973449	3.68E-38
cg00027083	0.009061988	3.68E-38
cg00027674	0.2126984	3.68E-38
cg00029826	0.1154684	4.57E-18
cg00029931	0.01256874	3.68E-38
cg00030047	0.1661246	3.68E-38
cg00031162	0.6131997	3.68E-38
cg00032227	0.006518558	3.68E-38
cg00032666	0.6195652	8.58E-33
cg00033516	0.03890739	3.68E-38
cg00033773	0.9690674	3.68E-38
cg00034039	0.0647006	3.68E-38
cg00035347	0.4712871	9.05E-25
cg00035623	0.03888514	3.68E-38
cg00037763	0.9032895	3.68E-38
cg00037940	0.8799903	3.68E-38
cg00040861	0.01588552	3.68E-38
cg00040873	0.2354518	3.68E-38
cg00041575	0.02809706	3.68E-38
cg00042156	0.9144222	3.68E-38
cg00043004	0.02922349	3.68E-38
cg00043080	0.8999148	3.68E-38
cg00044245	0.02186446	3.68E-38
cg00044729	0.7029449	3.68E-38
cg00047050	0.07710927	3.68E-38
cg00047469	0.03664405	3.68E-38
cg00049986	0.09749866	3.68E-38
cg00050312	0.01145098	3.68E-38
cg00051623	0.8081181	3.68E-38
cg00051979	0.0354569	3.68E-38
cg00053292	0.02014312	3.68E-38
cg00053647	0.02063282	3.68E-38
cg00054706	0.01507371	3.68E-38
cg00055233	0.2334813	3.68E-38
cg00056767	0.02169035	3.68E-38
cg00057593	0.6531121	3.68E-38
cg00058938	0.4356358	3.68E-38
cg00059225	0.2615942	3.68E-38
cg00059424	0.01602661	3.68E-38
cg00059740	0.009291813	3.68E-38
cg00059930	0.5741231	3.68E-38
cg00060762	0.02053991	3.68E-38
cg00060882	0.129902	3.68E-38
cg00061059	0.04485219	3.68E-38
cg00061629	0.0610119	3.68E-38
cg00062776	0.9787871	3.68E-38
cg00063144	0.8389328	3.68E-38
cg00065385	0.8903833	3.68E-38
cg00065408	0.01491624	3.68E-38
cg00066153	0.9143299	3.68E-38
cg00066816	0.2391146	3.68E-38
cg00067471	0.1707703	3.68E-38
cg00069261	0.03979003	3.68E-38
cg00071250	0.3595983	3.68E-38
cg00071998	0.01587302	3.68E-38
cg00072216	0.01130616	3.68E-38
cg00073650	0.8628778	3.68E-38
cg00075967	0.6344086	3.68E-38
cg00076645	0.01977282	3.68E-38
cg00077457	0.7314675	3.68E-38
cg00077877	0.5613027	1.55E-27
cg00078194	0.01042452	3.68E-38
cg00078867	0.06663725	3.68E-38
cg00079056	0.8321629	3.68E-38
cg00079563	0.008863939	3.68E-38
cg00080012	0.009260039	3.68E-38
cg00081935	0.03200275	3.68E-38
cg00081975	0.01728411	3.68E-38
cg00083720	0.006510417	3.68E-38
cg00083937	0.5083477	3.68E-38
cg00084687	0.01036465	3.68E-38
cg00089071	0.008382066	3.68E-38
cg00090147	0.0543879	3.68E-38
cg00091693	0.6468228	3.68E-38
cg00093177	0.8532314	3.68E-38
cg00094319	0.8194087	3.68E-38
cg00094851	0.02822249	3.68E-38
cg00095526	0.8117089	3.68E-38
cg00095674	0.02192982	3.68E-38
cg00096922	0.02286626	3.68E-38
cg00097536	0.0165456	3.68E-38
cg00098162	0.7942359	3.68E-38
cg00098239	0.006480784	3.68E-38
cg00099550	0.01466569	3.68E-38
cg00101227	0.8317949	3.68E-38
cg00103783	0.01013137	3.68E-38
cg00105253	0.09016072	3.68E-38
cg00105470	0.024314	3.68E-38
cg00107187	0.1064807	3.68E-38
cg00107488	0.2620321	3.68E-38
cg00107632	0.01049057	3.68E-38
cg00108454	0.5331569	3.68E-38
cg00109274	0.04110691	3.68E-38
cg00112517	0.09841897	3.68E-38
cg00113020	0.5939086	3.68E-38
cg00113951	0.1001855	3.68E-38
cg00115714	0.06284658	3.68E-38
cg00116234	0.06074766	3.68E-38
cg00116838	0.03506436	3.68E-38
cg00117172	0.01201264	3.68E-38
cg00119079	0.03136882	3.68E-38
cg00121158	0.02428404	3.68E-38
cg00121640	0.03121319	3.68E-38
cg00121904	0.05213849	3.68E-38
cg00123035	0.03856502	3.68E-38
cg00126034	0.01408728	3.68E-38
cg00126657	0.661104	3.68E-38
cg00126698	0.6509653	3.68E-38
cg00128197	0.01661406	3.68E-38
cg00128560	0.7595773	3.68E-38
cg00128654	0.0111459	3.68E-38
cg00128766	0.06317044	3.68E-38
cg00128877	0.07389581	3.68E-38
cg00129774	0.02764977	3.68E-38
cg00131121	0.01735068	3.68E-38
cg00131557	0.8436414	3.68E-38
cg00132141	0.5	1.55E-11
cg00133909	0.01690821	3.68E-38
cg00134539	0.3832891	3.68E-38
cg00134787	0.7766554	3.68E-38
cg00135056	0.1282291	3.68E-38
cg00135393	0.4760705	8.06E-11
cg00136105	0.01081597	3.68E-38
cg00136405	0.4587459	0.00105659
cg00136477	0.7979947	3.68E-38
cg00136736	0.02437526	3.68E-38
cg00138126	0.7212382	3.68E-38
cg00141162	0.02027027	3.68E-38
cg00141550	0.8009901	3.68E-38
cg00141845	0.2713864	6.94E-06
cg00143376	0.5890893	3.68E-38
cg00143998	0.03169286	3.68E-38
cg00145118	0.5686016	3.68E-38
cg00145348	0.01598699	3.68E-38
cg00146096	0.0108879	3.68E-38
cg00149659	0.01819642	3.68E-38
cg00149976	0.0163185	3.68E-38
cg00151234	0.03486365	3.68E-38
cg00151607	0.006005057	3.68E-38
cg00152644	0.9217065	3.68E-38
cg00155167	0.01195997	3.68E-38
cg00155485	0.02008561	3.68E-38
cg00155609	0.06035047	3.68E-38
cg00156216	0.02138771	3.68E-38
cg00156744	0.03012259	3.68E-38
cg00158308	0.03413524	3.68E-38
cg00160914	0.2006661	3.68E-38
cg00162401	0.0174466	3.68E-38
cg00162643	0.04384134	3.68E-38
cg00164041	0.05520231	3.68E-38
cg00164898	0.04577617	3.68E-38
cg00165981	0.01668149	3.68E-38
cg00167504	0.01252087	3.68E-38
cg00168082	0.01907357	3.68E-38
cg00168785	0.0912395	3.68E-38
cg00168942	0.7101162	3.68E-38
cg00169548	0.540074	3.68E-38
cg00171126	0.01935038	3.68E-38
cg00171161	0.05960015	3.68E-38
cg00174500	0.9014256	3.68E-38
cg00174901	0.2204761	3.68E-38
cg00176210	0.3262338	3.68E-38
cg00176879	0.9868786	3.68E-38
cg00177013	0.02885589	3.68E-38
cg00177698	0.02139535	3.68E-38
cg00177923	0.0180165	3.68E-38
cg00178790	0.05359251	3.68E-38
cg00179446	0.04424779	3.68E-38
cg00180012	0.04210183	3.68E-38
cg00180631	0.2848054	3.68E-38
cg00182461	0.03694969	3.68E-38
cg00183782	0.7025496	3.68E-38
cg00183916	0.01663653	3.68E-38
cg00184884	0.005333054	3.68E-38
cg00184893	0.0130411	3.68E-38
cg00185103	0.7069307	9.05E-25
cg00185839	0.01705757	3.68E-38
cg00186141	0.01329345	3.68E-38
cg00186701	0.1151122	3.68E-38
cg00186954	0.6299019	5.89E-12
cg00187380	0.1315213	3.68E-38
cg00187686	0.3387097	2.28E-23
cg00188348	0.7574304	3.68E-38
cg00191052	0.09035409	3.68E-38
cg00194146	0.1065751	3.68E-38
cg00195561	0.9011362	3.68E-38
cg00197381	0.04089809	3.68E-38
cg00197641	0.04685143	3.68E-38
cg00199549	0.937358	3.68E-38
cg00200063	0.01051013	3.68E-38
cg00201234	0.008751317	3.68E-38
cg00202702	0.01142497	3.68E-38
