cg00000292	0.8787959	3.68E-38
cg00002426	0.8520801	3.68E-38
cg00003994	0.03346517	3.68E-38
cg00005847	0.1238165	3.68E-38
cg00006414	0.02282834	3.68E-38
cg00007981	0.02569321	3.68E-38
cg00008493	0.9767442	3.68E-38
cg00008713	0.01370734	3.68E-38
cg00009407	0.008130742	3.68E-38
cg00010193	0.679633	3.68E-38
cg00011459	0.9105287	3.68E-38
cg00012199	0.009467618	3.68E-38
cg00012386	0.0170352	3.68E-38
cg00012792	0.03776271	3.68E-38
cg00013618	0.87787	3.68E-38
cg00014085	0.0210684	3.68E-38
cg00014837	0.8933405	3.68E-38
cg00015770	0.116058	3.68E-38
cg00016968	0.8765077	3.68E-38
cg00019495	0.3093767	3.68E-38
cg00020533	0.9120914	3.68E-38
cg00021527	0.01561788	3.68E-38
cg00022606	0.02117333	3.68E-38
cg00022866	0.259117	3.68E-38
cg00024396	0.04013151	3.68E-38
cg00024812	0.02435065	3.68E-38
cg00025138	0.01412276	3.68E-38
cg00025991	0.4309633	3.68E-38
cg00027083	0.009633912	3.68E-38
cg00027674	0.0803532	3.68E-38
cg00029826	0.0865842	3.68E-38
cg00029931	0.3493607	3.68E-38
cg00030047	0.1639021	3.68E-38
cg00031162	0.7063241	3.68E-38
cg00032227	0.01147581	3.68E-38
cg00032666	0.7254991	3.68E-38
cg00033516	0.0328341	3.68E-38
cg00033773	0.9527817	3.68E-38
cg00034039	0.05905668	3.68E-38
cg00035347	0.5277778	3.68E-38
cg00035623	0.04237787	3.68E-38
cg00037763	0.9076366	3.68E-38
cg00037940	0.885628	3.68E-38
cg00040861	0.01240292	3.68E-38
cg00040873	0.2837586	3.68E-38
cg00041575	0.03314443	3.68E-38
cg00042156	0.865362	3.68E-38
cg00043004	0.07109714	3.68E-38
cg00043080	0.9021836	3.68E-38
cg00044245	0.02868217	3.68E-38
cg00044729	0.8543436	3.68E-38
cg00047050	0.1388759	3.68E-38
cg00047469	0.02023212	3.68E-38
cg00049986	0.08292793	3.68E-38
cg00050312	0.01688131	3.68E-38
cg00051623	0.8716814	3.68E-38
cg00051979	0.06009365	3.68E-38
cg00053292	0.02845884	3.68E-38
cg00053647	0.01915427	3.68E-38
cg00054706	0.0238798	3.68E-38
cg00055233	0.2809071	3.68E-38
cg00056767	0.02252843	3.68E-38
cg00057593	0.6970199	3.68E-38
cg00058938	0.4558323	3.68E-38
cg00059225	0.1307504	3.68E-38
cg00059424	0.03106936	3.68E-38
cg00059740	0.01182087	3.68E-38
cg00059930	0.5763701	3.68E-38
cg00060762	0.01944501	3.68E-38
cg00060882	0.1429848	3.68E-38
cg00061059	0.04947434	3.68E-38
cg00061629	0.04016802	3.68E-38
cg00062776	0.9812102	3.68E-38
cg00063144	0.8708596	3.68E-38
cg00065385	0.9230769	3.68E-38
cg00065408	0.02464246	3.68E-38
cg00066153	0.8927323	3.68E-38
cg00066816	0.3179563	3.68E-38
cg00067471	0.1567446	3.68E-38
cg00069261	0.05471943	3.68E-38
cg00071250	0.5989662	3.68E-38
cg00071998	0.02629931	3.68E-38
cg00072216	0.009823183	3.68E-38
cg00073650	0.8600534	3.68E-38
cg00075967	0.6448697	3.68E-38
cg00076645	0.01520115	3.68E-38
cg00077457	0.8499289	3.68E-38
cg00077877	0.7030398	3.68E-38
cg00078194	0.01122177	3.68E-38
cg00078867	0.4145604	3.68E-38
cg00079056	0.8985256	3.68E-38
cg00079563	0.01062072	3.68E-38
cg00080012	0.01723148	3.68E-38
cg00081935	0.04388906	3.68E-38
cg00081975	0.01269719	3.68E-38
cg00083720	0.01639156	3.68E-38
cg00083937	0.4047249	3.68E-38
cg00084687	0.01613636	3.68E-38
cg00089071	0.01336982	3.68E-38
cg00090147	0.0376506	3.68E-38
cg00091693	0.7634444	3.68E-38
cg00093177	0.8667533	3.68E-38
cg00094319	0.7957228	3.68E-38
cg00094851	0.0354319	3.68E-38
cg00095526	0.8001368	3.68E-38
cg00095674	0.04067286	3.68E-38
cg00096922	0.02550936	3.68E-38
cg00097536	0.01910064	3.68E-38
cg00098162	0.8434164	3.68E-38
cg00098239	0.01297267	3.68E-38
cg00099550	0.01407389	3.68E-38
cg00101227	0.843456	3.68E-38
cg00103783	0.01588338	3.68E-38
cg00105253	0.05228315	3.68E-38
